Timestamp,WW_supply_flow,WW_ammonia_measurement,WW_Secondary_Sediment_Flow,WW_effluent_flow_measurement_,WW_effluent_recirculation_flow_measurment,WW_dry_substance_measurement,WW_sec_Sediment_dry_substance_measurement,WW_effluent_jack_Flow,WW_section_1_air_flow_measurement,WW_section_2_air_flow_measurement,WW_section_3_air_flow_measurement,WW_Settled_Solids,WW_Precipitate_mm,WW_nitrate_measurement_BLT_4_comp__3,WW_nitrate_measurement_BLT_4_comp__5_of_9,WW_nitrate_measurement_BLT_4_comp__6_of_10,WW_nitrate_measurement_Before_Aeration,WW_Aeration_Point_BLT_4_comp__10_,WW_Aeration_Point_BLT_4_comp__3,WW_Aeration_Point_BLT_4_comp__4,WW_Aeration_Point_BLT_4_comp__5_,WW_Aeration_Point_BLT_4_comp__6,WW_Aeration_Point_BLT_4_comp__7,WW_Aeration_Point_BLT_4_comp__8_,WW_Aeration_Point_BLT_4_comp__9,WW_Temperature_Measurement_BLT_4,WW_Turbid_Measurement,WW_Oxygen_Measurement_BLT_4_comp__10,WW_Oxygen_Measurement_BLT_4_comp__4,WW_Oxygen_Measurement_BLT_4_comp__6,WW_Oxygen_Measurement_BLT_4_comp__8,WW_Oxygen_Measurement__Before_Aeration_Section_2_
10/10/2007 19:20,4380.44,1.15925,70.3241,7386,5557,3.75981,6.63448,9955.69,1200,5523,3375,472,7,2.88082,1.85265,1.89149,0,52.6301,0,0,0,69.1196,51.4789,43.4203,54.3054,17.7672,0.914,1.42361,0.0418596,2.02836,1.02286,5
10/10/2007 19:30,4380.88,1.28414,-0.0405093,7386,5557,3.76794,6.69705,9956.72,1200,5523,3375,472,7,2.95851,2.0829,2.9145,0,53.6038,0,0,0,66.8344,48.3517,43.6207,55.5238,17.7198,0.914,1.45255,0.0380015,2.25405,1.11979,5
10/10/2007 19:40,4378.23,1.4022,-0.0405093,7386,5557,3.739,6.57841,9950.69,1200,5523,3375,472,7,2.98915,2.4362,3.69184,0,52.401,0,0,0,66.6339,58.5753,45.2846,54.7264,17.6724,0.914,1.38632,0.0341435,2.21258,1.08218,5
10/10/2007 19:50,4375.58,1.55961,-0.0405093,7386,5557,3.76408,6.63368,9944.66,1200,5523,3375,472,7,2.65048,2.573,3.54405,0,53.9245,0,0,0,64.1081,48.6724,43.9214,53.9379,17.625,0.914,1.49595,0.0302855,2.18027,1.01563,5
10/10/2007 20:00,4372.93,1.26447,-0.0405093,7386,5557,3.78916,6.76046,9938.63,1200,5523,3375,472,7,2.79891,2.64766,3.98372,0,52.2807,0,0,27.3431,59.337,57.8937,40.0525,55.4881,17.5776,0.914,1.386,0.0264275,2.15856,1.05613,5
10/10/2007 20:10,4370.27,0.729167,73.0787,7386,5557,3.78964,6.76794,9932.61,1200,5523,3375,472,7,2.94735,2.74772,4.30946,0,54.2708,0,0,23.9954,64.5892,54.8066,47.5097,55.3077,17.698,0.914,1.51042,0.126029,2.08189,1.18345,5
10/10/2007 20:20,4367.62,0.240162,71.5394,7386,5557,3.77373,6.4945,9926.58,1200,5523,3375,472,7,3.04475,3.0816,4.62413,0,52.8019,0,45.3447,27.263,60.5799,50.8975,46.9484,54.3656,17.7629,0.914,1.90394,0.902778,2.08189,1.32523,5
10/10/2007 20:30,4365.26,0,71.8229,7386,5557,3.75781,6.41538,9921.21,1200,5523,3375,472,7,3.10812,3.49523,5.02431,0,52.8741,0,38.529,27.9445,64.3486,46.7881,47.2291,55.3679,17.6961,0.914,2.60995,0.9375,2.06308,1.08962,5
10/10/2007 20:40,4363.33,0,72.2888,7386,5557,3.7419,6.63339,9916.84,1200,5523,4299,472,7,3.17594,3.94531,5.53038,0,28.2553,0,45.024,32.9962,65.1104,58.4149,42.3177,28.3455,17.6293,0.914,2.83275,0.965471,2.08623,1.07887,5
10/10/2007 20:50,4361.4,0,71.2963,7386,5557,3.79654,6.76866,9912.47,1200,5523,4299,472,7,3.28391,4.11274,6.05751,0,29.0404,0,43.5806,29.7086,66.3933,54.566,42.5783,28.9469,17.5625,0.914,2.11227,0.949074,2.17014,1.15813,5
10/10/2007 21:00,4359.47,0,72.1166,7386,5557,3.79123,6.44555,9908.1,1200,5523,4299,472,7,3.35069,4.28545,6.25265,0,27.8185,0,0,31.4192,65.8721,51.3185,47.1088,27.2229,17.5637,0.914,2.50289,0.0752315,2.11227,1.73611,5
10/10/2007 21:10,4357.54,0,71.3165,7386,5557,3.78593,6.5531,9903.73,1200,5523,4299,472,7,3.38827,4.12775,6.14674,0,28.0247,0,0,23.7615,67.115,44.8235,42.7788,28.2252,17.7716,0.914,3.09606,0.0351674,2.11227,2.34857,5
10/10/2007 21:20,4355.61,0,49.9074,7386,5557,3.78062,6.60156,9899.36,1200,5523,4299,472,7,3.65343,3.93446,6.01779,0,28.6863,0,0,22.4519,61.6357,49.795,40.1327,29.9893,17.6728,0.914,3.50309,0.0234857,2.15495,2.36497,5
10/10/2007 21:30,4355.48,0,-0.0405093,7386,5557,3.77532,6.83642,9894.45,1200,5523,4326,472,7,3.57344,3.78165,5.68674,0,27.9044,0,0,23.1735,62.2638,46.7079,46.5074,27.4634,17.6939,0.914,3.58885,0.023968,2.19473,2.21354,5
10/10/2007 21:40,4358.03,0,-0.0405093,3761,5557,3.77001,6.56351,9888.72,1200,5523,4326,472,7,3.49346,3.69303,5.40611,0,27.3632,0,0,25.3385,63.9076,45.7056,49.354,27.9579,17.419,0.914,3.53082,0.0244502,2.09491,1.84028,5
10/10/2007 21:50,4360.59,0,-0.0405093,3761,5557,3.76736,6.75275,9882.99,1200,5523,4326,472,7,3.41347,3.60442,5.14865,0,27.9846,0,0,0,63.6069,51.1381,42.8991,29.5883,17.1441,0.914,3.42496,0.0249325,2.14796,1.70304,5
10/10/2007 22:00,4363.15,0,-0.0405093,3761,5557,3.76736,6.74768,9877.27,1200,5523,4326,472,7,3.47114,3.39301,5.07053,0,28.161,0,0,0,61.1412,50.236,41.0147,28.4256,17.5903,0.914,3.29282,0.0254147,2.2039,1.66377,5
10/10/2007 22:10,4365.7,0,72.4103,3761,5557,3.76736,6.8231,9871.54,1200,5523,4326,472,7,3.53932,3.32574,4.77756,0,28.3655,0.00601389,0,0,65.0302,43.4604,41.576,28.9068,17.4969,0.914,3.10475,0.025897,2.26273,1.42361,5
10/10/2007 22:20,4368.26,0,70.9925,3761,5557,3.76736,6.46723,9865.81,1200,5523,4326,472,7,3.48036,3.60677,4.33702,0,27.1828,0.012696,0,0,64.509,46.3871,50.7973,28.7464,17.4036,0.914,2.96412,0.0287423,2.16146,1.27894,5
10/10/2007 22:30,4369.54,0,71.3908,3761,5557,3.76736,6.5719,9866.42,1200,5523,4326,472,7,3.4214,3.3865,4.78461,0,28.9314,0.0193781,0,0,65.2306,43.4604,44.5429,29.3678,17.7619,0.914,2.73322,0.0326003,2.1658,1.29437,5
10/10/2007 22:40,4368.91,0,71.9039,3761,5557,3.76736,6.64247,9876.51,1200,5523,4326,472,7,3.42159,3.30577,5.16547,0,28.3455,0.0260602,0,0,62.5444,45.3447,44.3558,27.3832,17.7305,0.914,2.62731,0.0364583,2.16146,1.22251,5
10/10/2007 22:50,4368.29,0,72.1691,3761,5557,3.76471,6.84715,9886.61,1200,5523,4326,472,7,3.4809,3.22504,5.03472,0,27.3231,0.0327423,0,0,65.4712,48.9531,45.465,29.2676,17.6992,0.914,2.45908,0.0403164,2.1629,1.08989,5
10/10/2007 23:00,4367.66,0,71.7419,3761,5557,3.7594,6.40625,9896.71,1200,5523,4326,472,7,3.54022,3.1448,4.71788,0,27.9445,0.0394244,0,0,65.2306,48.8729,42.2175,28.2051,17.6678,0.914,2.35822,0.0441744,2.20978,1.26543,5
10/10/2007 23:10,4367.03,0,72.9167,3761,5557,3.7541,6.6692,9906.81,1200,5523,4326,472,7,3.47819,3.06505,4.63867,0,27.9044,0.0340787,0,0,66.3532,56.8513,44.4226,29.007,17.6365,0.914,2.28452,0.0480324,2.1711,1.14005,5
10/10/2007 23:20,4366.41,0,73.8484,3761,5557,3.74879,6.56074,9916.9,1200,5523,4326,472,7,3.33941,3.00868,4.55946,0,27.9178,0.0273966,0,0,67.5961,52.8821,42.9793,28.586,17.6051,0.914,2.25218,0.0485147,2.13108,1.19792,5
10/10/2007 23:30,4367.03,0,-0.0405093,3761,5557,3.74349,6.89048,9922.96,1200,5523,4326,472,7,3.24523,2.97569,4.68099,0,28.6662,0.0207145,0,0,65.5113,45.5853,43.6207,29.6685,17.6042,0.914,2.20226,0.0475502,2.15741,1.35127,5
10/10/2007 23:40,4369.54,0,-0.0405093,3761,5557,3.73818,6.55744,9922.96,1200,5523,4326,472,7,3.15104,2.94271,4.68506,0,28.0247,0.0140324,0,0,64.8297,50.4365,47.7703,27.3832,17.6235,0.914,2.10069,0.0465856,2.1441,1.1169,5
10/10/2007 23:50,4372.05,0,-0.0405093,3761,5557,3.73915,6.70175,9922.96,1200,5523,4326,472,7,3.25593,2.90972,4.57167,0,53.4033,0.00735031,0,0,61.6223,47.8706,51.7328,53.9245,17.6427,0.914,2.19618,0.0456211,2.19329,0.99537,5
11/10/2007 0:00,4374.56,0,-0.0405093,3761,5557,3.74638,6.66151,9922.96,1200,5523,4326,480,0,3.05122,2.87674,4.26107,0,27.7842,0.00066821,0,0,65.8721,46.1065,41.3756,28.3655,17.662,0.121,2.33796,0.0446566,2.16725,1.0407,5
11/10/2007 0:10,4377.06,0,71.8027,3761,5557,3.75362,6.91065,9922.96,1200,5523,4326,480,0,3.00456,2.75282,4.33485,0,54.5259,0.00601389,0,0,64.8297,51.3987,42.4981,54.8066,17.6813,0.121,2.9485,0.0436921,2.22078,1.01736,5
11/10/2007 0:20,4379.57,0,72.7546,3761,5557,3.76085,6.35585,9922.96,1200,5523,4326,480,0,3.17925,2.72298,4.40864,0,51.8798,0.012696,0,0,65.9523,48.3517,44.3691,61.5421,17.7006,0.121,1.90972,0.0420525,2.20197,1.02286,5
11/10/2007 0:30,4357.27,0,72.1065,3761,5557,3.76808,6.55744,9922.96,1200,5523,4326,480,0,3.2921,2.84397,4.19922,0,28.0648,0.0193781,0,0,64.1081,48.0309,46.7881,27.9044,17.7069,0.121,2.21065,0.0401235,2.23917,1.05035,5
11/10/2007 0:40,4379.82,0,71.1343,3761,5557,3.77532,6.52119,9922.96,1200,5523,4326,480,0,3.16461,2.93077,4.33666,0,28.9469,0.0260602,0,0,66.4334,51.1982,44.0618,28.8266,17.7045,0.121,2.79803,0.0381944,2.16725,1.08652,5
11/10/2007 0:50,4377.31,0,71.6609,3761,5557,3.76836,6.86415,9922.96,1200,5523,3125,480,0,3.13513,2.89388,4.44535,0,53.2831,0.0327423,0,0,65.9924,51.6393,48.1111,54.6863,17.7021,0.121,2.71701,0.0362654,2.19666,1.21817,5
11/10/2007 1:00,4374.81,0,72.7141,3761,5557,3.74722,6.4192,9922.96,1200,5523,3125,480,0,3.44401,2.7851,4.52528,0,28.0648,0.0394244,0,0,66.9947,49.4342,45.906,48.9931,17.6997,0.121,2.03125,0.0343364,2.11468,1.23939,5
11/10/2007 1:10,4372.3,0,71.7622,3761,5557,3.72607,6.48245,9922.96,1200,5523,3125,480,0,3.18359,2.72814,4.60522,0,28.9068,0.0340787,0,0,66.233,49.9554,48.1111,27.3431,17.6972,0.121,2.55787,0.0324074,2.18775,1.17766,5
11/10/2007 1:20,4369.79,0,72.1875,3761,5557,3.72569,6.46026,9922.96,1200,5523,3125,480,0,3.07943,2.67117,4.47374,0,53.4835,0.0273966,0,0,62.5845,52.9623,48.8729,54.0448,17.6948,0.121,2.81395,0.0311536,2.16133,1.13426,5
11/10/2007 1:30,4367.28,0,-0.0405093,3761,5557,3.72762,6.92359,9922.9,1200,5523,3125,480,0,3.49501,2.6142,4.13086,0,50.7572,0.0207145,0,0,66.5537,54.6061,48.7125,58.6555,17.6071,0.121,2.1195,0.030189,2.13491,1.07928,5
11/10/2007 1:40,4366.03,0,-0.0405093,3761,5557,3.72955,6.49492,9922.75,1200,5523,3125,480,0,3.29319,2.55724,4.04785,0,27.7942,0.0140324,0,0,62.1836,47.9908,44.7433,29.5482,17.5365,0.121,2.52894,0.0292245,2.21065,1.19792,5
11/10/2007 1:50,4366.03,0,-0.0405093,3761,5557,3.73148,6.65974,9922.6,1200,5523,3125,480,0,3.0839,2.50027,3.96484,0,52.842,0.00735031,0,0,64.1481,47.63,47.4295,55.0271,17.7083,0.121,2.77006,0.02826,2.26659,1.27025,5
11/10/2007 2:00,4366.03,0,-0.0405093,3375,5557,3.73341,6.59505,9922.45,1200,5523,3125,480,0,2.98218,2.65245,4.22309,0,51.519,0.00066821,0,0,62.7984,47.1489,52.2807,54.8266,17.5637,0.121,2.15567,0.0272955,2.23741,1.10532,5
11/10/2007 2:10,4366.03,0,71.7216,3375,5557,3.73534,6.86715,9922.3,1200,5523,3125,480,0,3.16634,3.0523,4.39535,0,28.2653,0,0,0,63.5468,45.5452,42.4581,29.3879,17.5203,0.121,3.01794,0.026331,2.20703,1.16223,5
11/10/2007 2:20,4366.03,0,73.0787,3375,5557,3.73553,6.40516,9922.15,1200,5523,3125,480,0,3.30035,2.82668,4.5619,0,53.6038,0,0,0,67.2353,49.6747,45.5853,54.0047,17.39,0.121,2.57813,0.0257041,2.22367,1.08176,5
11/10/2007 2:30,4366.03,0,72.066,3375,5557,3.73553,6.4945,9922.12,1200,5523,3125,480,0,3.16319,2.77532,4.44661,0,28.5058,0,0,0,66.6339,50.1959,45.2445,27.704,17.677,0.121,2.92824,0.0252218,2.25984,1.03877,5
11/10/2007 2:40,4367.28,0,71.7014,3375,5557,3.73553,6.35055,9922.27,1200,5523,3125,480,0,3.16623,2.72396,4.01061,0,53.3231,0,0,0,63.1458,46.748,47.2491,56.6508,17.6649,0.121,2.59115,0.0247396,2.201,1.15017,5
11/10/2007 2:50,4369.79,0,71.6609,3375,5557,3.73553,6.79905,9922.42,1200,5523,3125,480,0,3.35069,2.72005,4.1926,0,51.8798,0,0,0,62.9855,58.896,43.9816,55.597,17.6529,0.121,2.91233,0.0242573,2.13638,1.08073,5
11/10/2007 3:00,4372.3,0,71.2288,3375,5557,3.73553,6.29702,9922.57,1200,5523,3125,480,0,3.27799,2.78733,4.39345,0,58.6956,0,0,0,60.2993,55.0471,42.7387,57.4928,17.6408,0.121,1.95023,0.0237751,2.20197,1.32813,5
11/10/2007 3:10,4374.81,0,70.2025,3261,5557,3.73553,6.50788,9922.72,1200,5523,3125,480,0,3.18511,2.8546,4.58876,0,50.5969,0,0,0,64.4288,50.4365,44.6632,55.3679,17.6288,0.121,2.80093,0.0232928,2.16146,1.12269,5
11/10/2007 3:20,4377.31,0,72.3225,3261,5557,3.7377,6.41638,9922.87,1200,5523,3125,480,0,3.10482,2.72244,4.55896,0,28.2653,0,0,0,64.9901,46.5475,44.4226,29.5081,17.6167,0.121,3.00347,0.0228106,2.18943,1.07639,5
11/10/2007 3:30,4379.82,0,-0.0405093,3261,5557,3.74011,6.88585,9925.25,1200,5523,3125,480,0,3.12001,2.85265,4.19148,0,53.0826,0,0,0,61.8629,46.748,52.6416,54.0849,17.6236,0.121,2.58608,0.0223283,2.21817,1.10026,5
11/10/2007 3:40,4370.66,0,-0.0405093,3261,5557,3.74253,6.53729,9930.98,1200,5523,3125,480,0,3.24562,2.92036,4.63173,0,52.3266,0,0,0,64.5892,57.7333,48.7927,53.7241,17.7063,0.121,2.77199,0.0218461,2.17221,1.0272,5
11/10/2007 3:50,4349.83,0,-0.0405093,3261,5557,3.74494,6.63968,9936.7,1200,5523,3125,480,0,3.32201,2.98112,4.39583,0,53.0024,0,0,0,66.4334,60.9407,41.8166,53.9646,17.7889,0.121,2.9022,0.0213638,2.25289,1.00405,5
11/10/2007 4:00,4365.92,0,-0.0405093,3261,5557,3.74735,6.52705,9942.43,1200,5523,3125,480,0,3.39839,3.04188,4.16059,0,27.7842,0,0,0,62.1034,45.5051,39.8253,29.6284,17.8716,0.121,3.03241,0.0208816,2.19148,0.954861,5
11/10/2007 4:10,4353.3,0,71.6609,3261,5557,3.74976,6.78313,9948.16,1200,5523,3125,480,0,3.42052,3.03407,4.32979,0,50.3162,0,0,0,68.5984,54.6863,41.2152,54.5259,17.9543,0.121,2.49132,0.0203993,2.19907,1.05903,5
11/10/2007 4:20,4380.07,0,72.4103,3261,5557,3.74148,6.38753,9953.88,1200,5523,3125,480,0,3.43661,2.92339,4.17065,0,53.7909,0,0,0,65.832,51.6994,48.6323,55.7287,17.8385,0.121,2.73534,0.0222801,2.25694,1.27025,5
11/10/2007 4:30,4377.57,0,71.5529,3261,5557,3.73201,6.45354,9950.99,1200,5523,3125,480,0,3.45271,2.81272,4.0115,0,52.822,0,0,0,0,46.3871,45.024,53.9245,17.5588,0.121,2.91956,0.0251736,0.914352,1.17573,5
11/10/2007 4:40,4375.06,0,71.515,3261,5557,3.72254,6.39323,9935.17,1200,5523,3125,480,0,3.4688,2.59371,4.05187,0,52.3609,0,0,0,62.8652,56.4103,47.5899,55.2476,17.738,0.121,2.83796,0.0280671,2.17593,1.12172,5
11/10/2007 4:50,4372.55,0,70.3241,3261,5557,3.71307,6.71658,9919.34,1200,5523,3125,480,0,3.4849,2.47261,4.52387,0,53.4835,0,0,0,0,51.2383,47.5097,54.2453,17.6071,0.121,2.59259,0.0309606,1.95602,1.17091,5
11/10/2007 5:00,4370.04,0,72.6939,3261,5557,3.7036,6.35899,9903.52,1200,5523,3125,480,0,3.50099,2.35152,4.39887,0,53.8844,0,0,0,0,51.1181,52.2006,53.6279,17.745,0.121,2.48264,0.0338542,0.0541088,1.0706,5
11/10/2007 5:10,4367.53,0,72.1267,3261,5557,3.69965,6.477,9887.7,1200,5523,3125,480,0,3.42399,2.39371,2.75412,0,52.1444,0,0,0,0,52.4812,45.7456,54.5259,17.7643,0.121,2.17496,0.0367477,0.0497685,1.0952,5
11/10/2007 5:20,4366.03,0,72.147,3261,5557,3.70399,6.39079,9871.87,1200,5523,3125,480,0,3.33664,2.45404,2.56684,0,53.4234,0,0,0,0,57.8937,43.1797,53.9646,17.7836,0.121,1.85475,0.0362654,0.0454282,1.12558,5
11/10/2007 5:30,4366.03,0.00373746,-0.0405093,3261,5557,3.70833,6.76312,9868.71,1200,5523,3125,480,0,3.30935,2.35829,2.55686,0,52.2406,0,0,0,0,47.1489,50.5969,54.6061,17.8029,0.121,1.58951,0.0343364,0.041088,1.16319,5
11/10/2007 5:40,4366.03,0.0224248,-0.0405093,3261,5557,3.71267,6.49161,9884.53,1200,5523,3125,480,0,3.28874,2.45681,2.30078,0,52.8019,0,0,0,0,50.5969,52.8821,55.0471,17.8221,0.121,1.48727,0.0324074,0.0367477,1.18345,5
11/10/2007 5:50,4366.03,0.0411121,-0.0405093,3261,5557,3.71701,6.56702,9900.35,1200,5523,3125,480,0,3.26812,2.34614,2.36241,0,51.2383,0,0,0,0,45.7056,49.0733,54.0849,17.8414,0.121,1.55093,0.0304784,0.0324074,1.07928,5
11/10/2007 6:00,4366.03,0.0597994,-0.0405093,3261,5557,3.72135,6.51135,9916.18,1200,5523,3125,480,0,3.2475,2.12999,2.21267,0,52.2006,0,0,0,0,50.1157,43.5406,52.8821,17.7011,0.121,1.46701,0.0285494,0.0289352,1.05671,5
11/10/2007 6:10,4366.03,0.0784867,71.7419,3261,5557,3.72222,6.71188,9932,1200,5523,3125,480,0,3.22689,2.23155,2.7564,0,51.4629,0,0,0,0,48.0309,44.5028,54.3154,17.8083,0.121,1.50752,0.0266204,0.0289352,1.11111,5
11/10/2007 6:20,4367.03,0.0929784,71.1632,3261,5557,3.71788,6.48003,9947.83,1200,5523,3125,480,0,3.20627,2.30809,2.40582,0,52.0001,0,0,0,0,52.2807,44.7433,55.1674,17.7425,0.121,1.4945,0.0267168,0.0289352,1.10677,5
11/10/2007 6:30,4369.54,0.101177,71.4988,3261,5557,3.71354,6.41643,9957.32,1200,5523,3125,480,0,3.25011,2.29217,2.31518,0,53.8844,0,0,0,0,48.3249,44.9037,54.6542,17.6768,0.121,1.63194,0.0276813,0.0289352,1.25289,5
11/10/2007 6:40,4372.05,0.109375,72.0255,2250,5557,3.7092,6.31572,9957.32,1200,5523,3255,480,0,3.30111,2.27626,2.44177,0,53.3632,0,0,0,0,55.5282,43.9816,54.125,17.611,0.121,1.55093,0.0286458,0.0289352,1.04745,5
11/10/2007 6:50,4374.56,0.117573,72.228,2250,5557,3.70486,6.54586,9957.32,1200,5523,3255,480,0,3.35211,2.26034,2.60872,0,53.9646,0,0,0,0,52.2406,45.5853,55.9693,17.5452,0.121,1.49942,0.0296103,0.0289352,1.15451,5
11/10/2007 7:00,4377.06,0.125772,71.4493,2250,5557,3.70052,6.44893,9957.32,1200,5523,3255,480,0,3.22129,2.24443,2.35503,0,54.8467,0,0,0,0,46.7079,47.9908,55.2476,17.5174,0.121,1.54876,0.0305748,0.0288387,1.24349,5
11/10/2007 7:10,4379.57,0.13397,70.9722,2250,5557,3.69792,6.40866,9957.32,1200,5523,3255,480,0,3.25856,2.22852,2.01519,0,52.401,0,0,0,0,48.913,48.3116,53.4702,17.5463,0.121,1.55671,0.0315394,0.0283565,1.23007,5
11/10/2007 7:20,4373.5,0.0964506,72.066,2250,5557,3.69792,6.35648,9957.32,1200,5523,3255,480,0,3.29583,2.19232,1.88332,0,53.0692,0,0,0,0,46.3871,58.3347,54.3455,17.5752,0.121,1.61362,0.033179,0.0278742,1.30594,5
11/10/2007 7:30,4354.56,0.0397859,-0.0405093,2250,5557,3.69792,6.69705,9957.32,1200,5523,3255,480,0,3.3331,2.12571,2.15097,0,53.4635,0,0,0,0,48.5922,41.5359,53.5637,17.6042,0.121,1.76649,0.035108,0.027392,1.05035,5
11/10/2007 7:40,4360.24,0.0325521,-0.0405093,2250,5557,3.69792,6.68837,9957.32,1200,5523,3255,480,0,3.37037,2.0591,2.32156,0,54.0448,0,0,0,0,49.795,56.0494,54.2052,17.6331,0.121,1.81231,0.037037,0.0269097,1.30691,5
11/10/2007 7:50,4371.55,0.0253183,-0.0405093,2250,5557,3.69792,6.53164,9957.32,1200,5523,3255,480,0,3.28754,1.99249,2.1875,0,51.519,0,0,0,0,56.29,46.0397,53.6038,17.662,0.121,1.92564,0.038966,0.0264275,1.21817,5
11/10/2007 8:00,4359.65,0.0180845,-0.0405093,2250,5557,3.69792,6.59361,9957.32,1200,5523,3255,480,0,3.14898,2.10243,2.4553,0,52.8019,0,0,0,0,48.2314,46.748,54.5179,17.6804,0.121,1.97627,0.0408951,0.0258488,1.19213,5
11/10/2007 8:10,4347.74,0.0108507,71.7689,2250,5557,3.69657,6.5348,9957.32,1200,5523,3255,480,0,3.0995,2.15913,2.31814,0,52.9623,0,0,0,0,48.512,55.3278,53.9646,17.6828,0.121,2.09635,0.0428241,0.0248843,1.05903,5
11/10/2007 8:20,4381.08,0.0036169,71.0938,2000,5557,3.69319,6.67679,9957.32,1200,5523,3255,480,0,3.41189,2.19149,2.35004,0,52.6082,0,0,0,0,59.0163,44.9037,54.145,17.6852,0.121,2.17303,0.04239,0.0239198,1.27025,5
11/10/2007 8:30,4381.08,0,72.0255,2000,5557,3.68981,6.32234,9957.32,1200,5523,3255,480,0,3.1697,2.22384,2.27799,0,52.2807,0,0,0,0,50.7572,44.4226,55.2075,17.6876,0.121,2.28588,0.0409433,0.0229552,1.31752,5
11/10/2007 8:40,4381.08,0,72.228,2000,5557,3.68644,6.39058,9957.32,1200,5523,3255,480,0,2.97179,2.25619,2.12912,0,52.9022,0,0,0,0,55.2476,47.9908,53.8844,17.69,0.121,2.43707,0.0394965,0.0219907,1.12558,5
11/10/2007 8:50,4413.29,0,71.3773,2000,5557,3.68306,6.45472,10005.6,1200,5523,3255,480,0,3.0089,2.28855,2.04818,0,52.3609,0,0,0,0,49.8351,56.3702,55.4881,17.6924,0.121,2.50579,0.0380498,0.0210262,1.20791,5
11/10/2007 9:00,4383.97,0,71.3773,2000,5557,3.67969,6.55179,10012.1,1200,5523,3255,480,0,3.09299,2.26172,2.16146,0,53.4033,0,0,0,0,48.9531,43.4203,53.8043,17.691,0.121,2.63407,0.036603,0.0202546,1.09086,5
11/10/2007 9:10,4385.9,0,70.4456,2000,5557,3.67593,6.2107,10018.6,1200,5523,3255,480,0,3.15877,2.14448,2.32053,0,51.7194,0,0,0,0,51.96,47.189,54.8366,17.6837,0.121,2.66782,0.0351563,0.0202546,1.23553,5
11/10/2007 9:20,4387.83,0,71.6609,2000,5557,3.67159,6.2957,10025.1,1200,5523,3255,480,0,3.21997,2.13851,2.20692,0,53.4033,0,0,0,0,57.6531,45.7857,54.4457,17.6765,0.121,2.71412,0.0330343,0.0202546,1.19502,5
11/10/2007 9:30,4389.76,0.633681,-0.0405093,2000,5557,3.66725,6.52778,10031.6,1200,5523,3255,480,0,3.28116,2.13254,2.15592,0,54.0047,0,0,0,0,52.2807,56.3301,53.7508,17.6693,0.121,2.91305,0.0306231,0.0202546,1.24132,5
11/10/2007 9:40,4391.69,0,-0.0405093,2000,5557,3.66291,6.68924,10038,1200,5523,3255,480,0,3.34236,2.12657,2.10493,0,52.6015,0,0,0,0,49.8351,58.7356,53.5637,17.662,0.121,3.01722,0.0282118,0.0202546,1.16464,5
11/10/2007 9:50,4393.62,0,-0.0405093,2000,5557,3.65856,6.38455,10041.4,1000,5523,3255,480,0,3.40356,2.12061,2.29644,0,52.5854,0,0,0,0,40.8544,43.9816,55.8089,17.6548,0.121,2.37269,0.0258005,0.0202546,1.18866,5
11/10/2007 10:00,4394.39,0,-0.0405093,2000,5557,3.65422,6.53013,10032,1000,5523,3255,480,0,3.13498,2.11464,2.4388,0,53.0826,0,0,0,0,53.1227,45.7056,41.9569,17.5242,0.121,2.95718,0.0233893,0.020544,1.2037,5
11/10/2007 10:10,4394.39,0,70.5266,2000,5557,3.65162,6.45616,10022.7,1000,5523,3255,480,0,3.03483,2.09106,2.24761,0,51.3987,0,0,0,0,47.9507,47.3093,53.7241,17.6632,0.121,2.64468,0.020978,0.0219907,1.25434,5
11/10/2007 10:20,4394.39,0,71.6609,2000,5557,3.65162,6.59795,10013.3,1000,5523,3255,480,0,3.11187,2.02639,1.96528,0,27.2229,0,0,0,0,52.7618,56.4504,29.027,17.7267,0.121,2.26273,0.0209298,0.0234375,1.28472,5
11/10/2007 10:30,4394.39,0,70.7292,2000,5557,3.65162,6.27584,10004,1000,5523,3255,480,0,2.88411,1.96172,1.83724,0,53.0425,0,0,0,0,46.9885,45.906,41.9369,17.7902,0.121,2.96296,0.0218943,0.0248843,1.19502,5
11/10/2007 10:40,4394.39,0,70.9317,2000,5557,3.65162,6.31438,9994.64,1000,5523,3255,480,0,2.95978,1.9553,1.8457,0,53.4234,0,0,0,0,48.1913,43.2599,54.5059,17.8537,0.121,2.68519,0.0228588,0.026331,1.19792,5
11/10/2007 10:50,4394.39,0,72.309,2000,5557,3.65162,6.34729,9987.16,1000,5523,3255,480,0,3.02105,1.96343,2.00586,0,27.5837,0,0,0,0,45.2244,44.9037,47.63,17.7373,0.121,2.10069,0.0238233,0.0277778,1.0735,5
11/10/2007 11:00,4394.39,0,72.9572,2000,5557,3.65162,6.57682,9987.16,1000,5523,3255,480,0,2.87218,1.97157,2.01645,0,28.8266,0,0,0,0,49.5544,41.1751,28.8266,17.7083,0.121,2.71412,0.0247878,0.0289352,1.16898,5
11/10/2007 11:10,4394.39,0,71.6204,2000,5557,3.65162,6.20385,9987.16,1000,5523,3255,480,0,2.87218,1.97971,1.82027,0,54.7665,0,0,0,0,46.8281,45.485,55.4801,17.5347,0.121,2.76042,0.0257523,0.0289352,1.28858,5
